,variable,value,trial
3555,j11_p2_g1,2,55
3556,j11_p2_g1,2,56
3557,j11_p2_g1,2,57
3558,j11_p2_g1,2,58
3559,j11_p2_g1,2,59
3560,j11_p2_g1,2,60
3561,j11_p2_g1,2,61
3562,j11_p2_g1,2,62
3563,j11_p2_g1,2,63
3564,j11_p2_g1,2,64
3565,j11_p2_g1,2,65
3566,j11_p2_g1,2,66
3567,j11_p2_g1,2,67
3568,j11_p2_g1,2,68
3569,j11_p2_g1,2,69
3570,j11_p2_g1,2,70
3571,j11_p2_g1,2,71
3572,j11_p2_g1,2,72
3573,j11_p2_g1,2,73
3574,j11_p2_g1,2,74
3575,j11_p2_g1,2,75
3576,j11_p2_g1,2,76
3577,j11_p2_g1,2,77
3578,j11_p2_g1,2,78
3579,j11_p2_g1,2,79
3580,j11_p2_g1,2,80
3581,j11_p2_g1,2,81
3582,j11_p2_g1,2,82
3583,j11_p2_g1,2,83
3584,j11_p2_g1,2,84
3585,j11_p2_g1,2,85
3586,j11_p2_g1,2,86
3587,j11_p2_g1,2,87
3588,j11_p2_g1,2,88
3589,j11_p2_g1,2,89
3590,j11_p2_g1,2,90
3591,j11_p2_g1,2,91
3592,j11_p2_g1,2,92
3593,j11_p2_g1,2,93
3594,j11_p2_g1,2,94
3595,j11_p2_g1,2,95
3596,j11_p2_g1,2,96
3597,j11_p2_g1,2,97
3598,j11_p2_g1,2,98
3599,j11_p2_g1,2,99
